Username,Text,language,retweet_count,Time,location
HackettTom,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 11:14:21+00:00,West Yorkshire/Andalucia
HaniAIIII7,"The Islamic Republic regime has tried to brainwash the public into Jew-hatred since 1979, but the Iranian people reject the regime &amp; their propaganda. #OpIran #MahsaAmini https://t.co/SbixbJGKuc",en,74,2022-12-31 11:13:48+00:00,"San Jose, CA"
3AbbasHaider,Flood relief operation 🇵🇰no break no rest working tirelessly day and night  #Amber #PakArmySavingNation  #FloodsInPakistan   #PakArmyRescueEfforts  #OpIran #shahbazshigri #AngelinaJolie https://t.co/Z0ys8eB4Vk,en,3,2022-12-31 11:12:24+00:00,
AryaTispon,"Iran_Javanrood.Dec31 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @USAmbUN30 https://t.co/XVRLbSDK12",en,5,2022-12-31 11:12:13+00:00,
Olliek74,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 11:12:09+00:00,Normal Island
VoiceofSAz,Protest gatherings have started in #Tehran.    Our TG channel: https://t.co/al50drxUsl    #SouthAzerbaijan  #IranProtests  #HadisNajafi  #AsraPanahi  #AylarHaghi  #MahsaAmini  #مهسا_امینی  #OpIran  #EndIranRegime https://t.co/SjTtU3h6ZW,en,0,2022-12-31 11:12:09+00:00,"Tabriz, South Azerbaijan"
AryaTispon,"Iran_Karaj.Dec30 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month. #OpIran #مهسا_امینی @SenTedCruz https://t.co/CvK3yKsVA4",en,12,2022-12-31 11:12:04+00:00,
taosastrologer,"Iran_Javanrood.Dec31 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @USAmbUN30 https://t.co/XVRLbSDK12",en,5,2022-12-31 11:11:55+00:00,
aryspah,"Iran_Karaj.Dec30 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month. #OpIran #مهسا_امینی @SenTedCruz https://t.co/CvK3yKsVA4",en,12,2022-12-31 11:11:10+00:00,
LeftGrassroots,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 11:10:57+00:00,UK
ye_bandeekhoda,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-31 11:10:55+00:00,
aryspah,"Iran_Javanrood.Dec31 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @USAmbUN30 https://t.co/XVRLbSDK12",en,5,2022-12-31 11:07:24+00:00,
hamedborass,"Iran_Javanrood.Dec31 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @USAmbUN30 https://t.co/XVRLbSDK12",en,5,2022-12-31 11:06:57+00:00,
AryaEspahbod,"Iran_Javanrood.Dec31 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @USAmbUN30 https://t.co/XVRLbSDK12",en,5,2022-12-31 11:06:28+00:00,
SpottiswoodGill,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 11:05:45+00:00,
maxcbeckmann,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 11:03:51+00:00,
ihsankacarr,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-31 11:03:28+00:00,Türkiye
melk_zero,"@n_roettgen Please searh #جوانرود  The number of injured is high  #BurhanEliasi 22 year old,  #Javanrood , #Iran was shot and killed by the repressive forces of the terrorist regime of Islanic Republic  Please help #OpIran   #IranRevolution   https://t.co/CUGh94rnVl https://t.co/LPjr7KHAKh",en,5,2022-12-31 11:02:52+00:00,سر قبر خامنه‌ای کیری
AryaEspahbod,"Many of the protesters of the recent nationwide protests in Iran were kidnapped by the repressive force of the regime of the occupying mullahs of Iran, and there is no trace of them.Masumeh Hosein Zadeh @ahiza_garcia  @NatashaChenCNN #مهسا_امینی #OpIran‌‌ @SenSchumer https://t.co/UwfQCGUAzt",en,11,2022-12-31 11:02:12+00:00,
AryaTispon,"Many of the protesters of the recent nationwide protests in Iran were kidnapped by the repressive force of the regime of the occupying mullahs of Iran, and there is no trace of them.Masumeh Hosein Zadeh @ahiza_garcia  @NatashaChenCNN #مهسا_امینی #OpIran‌‌ @SenSchumer https://t.co/UwfQCGUAzt",en,11,2022-12-31 10:58:26+00:00,
Karmamicon,@MasudGh Yes. I am theire woice always. Freedom for all.      #MahsaAmini   #IranRevoIution  #OpIran  #R2Pforlran https://t.co/3IWgWXoLU0,en,1,2022-12-31 10:58:26+00:00,República Catalana
DTwfany,"Javanrud is one of the cities of Kurdistan-Iran. A city with a small area,but in the coming revolution,people fought for freedom. The Islamic Republic has started a massacre here.  Be the voice of this revolution. Be the voice of these people.  #mahsaami̇ni̇   #Javanrud   #OpIran https://t.co/odyWe8CaUR",en,27,2022-12-31 10:58:17+00:00,
azajaf12,"#Iran’s Economic crisis which is declining rapidly, Has no economic solution!    The root of this ongoing problem is in systematic corruption of autocratic regime! It’s the system!   #OpIran   #FreeIran  #IranRevolution   #mahsaami̇ni̇",en,2,2022-12-31 10:58:03+00:00,
KouroshKal,"#OpIran the Islamic republic is killing Iranian youth, we don't forget, we don't forgive!    Expect us... https://t.co/LI43545osr",en,30,2022-12-31 10:56:27+00:00,
ElitaAuto,"#OpIran the Islamic republic is killing Iranian youth, we don't forget, we don't forgive!    Expect us... https://t.co/LI43545osr",en,30,2022-12-31 10:56:20+00:00,"Northampton, UK"
taosastrologer,"Many of the protesters of the recent nationwide protests in Iran were kidnapped by the repressive force of the regime of the occupying mullahs of Iran, and there is no trace of them.Masumeh Hosein Zadeh @ahiza_garcia  @NatashaChenCNN #مهسا_امینی #OpIran‌‌ @SenSchumer https://t.co/UwfQCGUAzt",en,11,2022-12-31 10:55:07+00:00,
LlinosBean,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 10:54:45+00:00,"Sheffield, England"
Conviction19c,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 10:54:13+00:00,
solati_shohreh,"With my investigations today, I realized that Iran's international network has been disrupted since yesterday.  So, if you have slow speed with any vpn or can't connect vpn, it's related to this problem.  #vpn #outline #iran #مهسا_امینی #kiava #OpIran",en,1,2022-12-31 10:54:05+00:00,"Los Angeles, CA"
aryspah,"Many of the protesters of the recent nationwide protests in Iran were kidnapped by the repressive force of the regime of the occupying mullahs of Iran, and there is no trace of them.Masumeh Hosein Zadeh @ahiza_garcia  @NatashaChenCNN #مهسا_امینی #OpIran‌‌ @SenSchumer https://t.co/UwfQCGUAzt",en,11,2022-12-31 10:52:12+00:00,
JennaSittaford,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 10:51:58+00:00,
kiavair,"With my investigations today, I realized that Iran's international network has been disrupted since yesterday.  So, if you have slow speed with any vpn or can't connect vpn, it's related to this problem.  #vpn #outline #iran #مهسا_امینی #kiava #OpIran",en,1,2022-12-31 10:51:39+00:00,"Los Angeles, CA"
hamedborass,"Many of the protesters of the recent nationwide protests in Iran were kidnapped by the repressive force of the regime of the occupying mullahs of Iran, and there is no trace of them.Masumeh Hosein Zadeh @ahiza_garcia  @NatashaChenCNN #مهسا_امینی #OpIran‌‌ @SenSchumer https://t.co/UwfQCGUAzt",en,11,2022-12-31 10:51:27+00:00,
Mommon_Jon,"#OpIran the Islamic republic is killing Iranian youth, we don't forget, we don't forgive!    Expect us... https://t.co/LI43545osr",en,30,2022-12-31 10:51:10+00:00,"Leesburg, VA"
SpringLeafWolf,This should be bigger news. #StopExecutionInIran #OpIran #IranRevolution #iran https://t.co/806adYdelj,en,3535,2022-12-31 10:50:16+00:00,Earth
Karmamicon,"@drninaansary I love this courage, this great wish to be free, the fight to follow the dream we all share, the need to be free to develope our true selves.      #MahsaAmini   #IranRevoIution  #OpIran  #R2Pforlran https://t.co/aNp7VGUnkK",en,1,2022-12-31 10:49:37+00:00,República Catalana
MichiWagnerLink,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-31 10:48:51+00:00,
Zara90852288,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-31 10:48:21+00:00,
ahid_asli,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-31 10:47:40+00:00,ایرانِ آزاد
golsa88921290,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 10:47:25+00:00,
JanineHicks01,Yet another crime by a regime who kill young people at will.   Mehrdad Malek (17) was chased by security forces Dec 26th returning home from a farm with his friend. The shooter is named as Sergeant Ali Mahmoudi who killed him with a bullet to the head. #IranRevoIution #OpIran https://t.co/JSFbSJiimf,en,487,2022-12-31 10:46:59+00:00,
sh_manssour,@guardiannews Today the Islamic Republic of Iran once again killed a young man named Burhan Eliasi with war bullets in Javanroud. It is a fact that the IR and the IRGC are terrorists. Please don't ignore crime.#MahsaAmini #OpIran #IranRevolution @JosepBorrellF,en,0,2022-12-31 10:46:01+00:00,"Kassel, Hessen"
Maryam33374537,"The Ahvaz Revolutionary Court sentenced media activist #Mehrnoosh_Tafian to one year in prison and banned her from leaving the country for two years. On September 28, 2022, security forces arrested her in #Ahvaz.     #Iran  #Mahsa_Amini     #OpIran  #مهسا_امینی  #سامان_یاسین https://t.co/utGved9lPg",en,60,2022-12-31 10:45:07+00:00,
9_e_mehr,"Javanrud is one of the cities of Kurdistan-Iran. A city with a small area,but in the coming revolution,people fought for freedom. The Islamic Republic has started a massacre here.  Be the voice of this revolution. Be the voice of these people.  #mahsaami̇ni̇   #Javanrud   #OpIran https://t.co/odyWe8CaUR",en,27,2022-12-31 10:44:54+00:00,
Anji52557522,"#Iran’s Economic crisis which is declining rapidly, Has no economic solution!    The root of this ongoing problem is in systematic corruption of autocratic regime! It’s the system!   #OpIran   #FreeIran  #IranRevolution   #mahsaami̇ni̇",en,2,2022-12-31 10:44:13+00:00,
par_zia,We are many they are few ..  Victory belongs to us #mahsaamini   #opiran #iranrevolution2022  https://t.co/reCGRAHGa5,en,0,2022-12-31 10:44:06+00:00,
vvitnes,Internet cut so important to show what’s happening. Remarkable number of citizens from #Zahedan protesting today after the recent massacres and repression. The people of Iran are absolutely determined to regain their freedom and basic human rights. #IranRevoIution #OpIran https://t.co/2iSF6glChw,en,536,2022-12-31 10:42:07+00:00,
Mary674Iran,"#OpIran the Islamic republic is killing Iranian youth, we don't forget, we don't forgive!    Expect us... https://t.co/LI43545osr",en,30,2022-12-31 10:41:05+00:00,"Norderstedt, Deutschland"
Hisa_baq,"Javanrud is one of the cities of Kurdistan-Iran. A city with a small area,but in the coming revolution,people fought for freedom. The Islamic Republic has started a massacre here.  Be the voice of this revolution. Be the voice of these people.  #mahsaami̇ni̇   #Javanrud   #OpIran https://t.co/odyWe8CaUR",en,27,2022-12-31 10:39:41+00:00,"Gothenburg, Sweden"
